id,games_id,player_id,points,def_rebounds,off_rebounds,steals,blocks,assists,fg3a,fg3m,fgm,fga,fta,ftm,turnovers,mins,fouls,created_at,updated_at,plus_minus,team_id
6690,319,305,7,1,0,2,0,3,2,1,2,3,2,2,0,21,1,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,27,13
6691,319,310,10,3,1,0,0,4,0,0,4,7,2,2,2,21,1,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,18,13
6692,319,250,6,3,1,1,1,1,0,0,3,3,0,0,1,17,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,17,13
6693,319,312,19,3,0,1,1,4,5,3,8,10,0,0,2,25,4,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,5,13
6694,319,303,8,1,0,2,0,1,1,0,3,4,2,2,0,15,0,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-9,13
6695,319,313,2,1,0,0,0,3,1,0,1,4,0,0,0,13,0,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-12,13
6696,319,571,5,0,0,0,0,0,2,1,2,4,0,0,0,8,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-12,13
6697,319,301,0,1,0,0,0,1,1,0,0,3,0,0,0,7,0,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-10,13
6698,319,278,4,2,1,1,0,1,0,0,2,2,0,0,3,19,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-22,17
6699,319,276,5,5,1,0,0,0,5,1,2,7,0,0,2,19,3,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-22,17
6700,319,280,7,0,0,1,1,0,5,1,2,7,3,2,2,20,3,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-22,17
6701,319,141,7,4,1,0,0,7,4,1,3,8,0,0,4,26,1,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-37,17
6702,319,277,13,4,0,2,0,7,5,1,6,16,0,0,5,27,0,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-37,17
6703,319,279,20,1,0,0,0,1,10,6,7,13,0,0,1,31,1,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-12,17
6704,319,275,11,3,3,1,0,1,2,0,5,12,2,1,0,19,1,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-24,17
6705,319,273,11,3,3,0,1,2,4,1,5,12,0,0,0,31,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,-14,17
6706,319,269,15,0,1,0,0,2,5,4,4,5,4,3,2,20,0,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,4,17
6707,319,271,3,3,1,1,0,6,1,1,1,1,0,0,2,16,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,11,17
6708,319,266,0,2,0,0,0,2,0,0,0,1,0,0,1,7,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,10,17
6709,320,245,7,8,1,2,3,9,0,0,3,6,2,1,1,30,2,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,15,9
6710,320,231,2,0,0,0,0,1,0,0,1,1,0,0,0,6,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,3,9
6711,320,229,22,9,5,1,2,4,0,0,8,15,10,6,5,35,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,6,9
6712,320,241,15,3,1,1,0,3,7,3,5,11,2,2,2,28,5,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,10,9
6713,320,234,26,4,1,0,0,8,2,2,9,19,7,6,1,36,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,13,9
6714,320,230,8,5,1,1,0,0,5,2,2,7,2,2,1,26,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,3,9
6715,320,238,7,2,0,0,1,0,3,1,3,7,2,0,1,13,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,9
6716,320,199,12,4,0,0,0,2,3,2,4,6,2,2,0,21,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-7,9
6717,320,240,4,4,0,1,1,1,0,0,2,4,0,0,1,16,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-4,9
6718,320,232,8,0,0,1,0,0,2,0,4,7,0,0,0,15,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,1,9
6719,320,242,2,0,0,0,0,1,1,0,0,3,2,2,0,8,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-4,9
6720,320,134,27,5,1,1,0,6,5,2,9,15,10,7,3,34,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,2,18
6721,320,195,19,5,0,2,1,4,7,2,7,15,3,3,4,32,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,18
6722,320,128,6,5,2,0,1,1,0,0,2,3,4,2,1,27,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-10,18
6723,320,124,5,1,0,0,1,1,7,1,2,8,0,0,1,29,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,18
6724,320,123,14,2,0,2,0,2,7,4,4,8,2,2,1,22,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-12,18
6725,320,129,6,3,0,0,0,2,6,0,3,12,0,0,1,19,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,9,18
6726,320,135,19,6,0,0,2,3,9,4,6,16,4,3,1,30,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,5,18
6727,320,174,2,5,2,2,3,2,0,0,1,2,0,0,2,25,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-3,18
6728,320,136,10,3,0,1,0,1,1,0,4,7,2,2,0,18,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,3,18
6729,321,392,20,3,0,0,0,2,9,4,7,14,2,2,1,32,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,5,4
6730,321,385,25,4,0,1,0,2,8,4,10,16,2,1,2,26,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,12,4
6731,321,387,4,7,3,1,0,1,0,0,2,2,0,0,1,24,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,10,4
6732,321,395,17,4,0,0,0,4,8,3,7,14,0,0,1,30,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,16,4
6733,321,384,15,2,0,1,0,11,6,2,6,13,1,1,0,25,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,13,4
6734,321,390,7,3,2,3,0,1,3,0,3,7,1,1,0,23,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,16,4
6735,321,401,10,3,4,0,0,2,8,2,3,10,2,2,1,21,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,8,4
6736,321,391,8,6,1,1,4,1,0,0,3,3,2,2,0,23,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,10,4
6737,321,209,19,3,1,0,0,3,7,3,6,13,5,4,3,20,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,5,4
6738,321,388,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,2,4
6739,321,393,2,0,0,0,0,0,0,0,1,1,0,0,0,2,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,1,4
6740,321,386,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,2,4
6741,321,341,25,3,1,2,1,7,6,3,10,19,2,2,3,34,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,24
6742,321,336,13,1,0,0,0,3,5,3,5,12,0,0,1,28,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-14,24
6743,321,343,6,5,4,0,0,1,0,0,3,6,0,0,0,25,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-7,24
6744,321,333,22,5,0,1,0,6,8,3,9,22,1,1,2,35,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-13,24
6745,321,339,6,2,1,0,0,3,7,2,2,7,0,0,1,23,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-7,24
6746,321,348,12,2,2,1,3,1,0,0,6,7,0,0,1,20,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-12,24
6747,321,332,13,2,0,0,0,1,6,2,4,10,5,3,0,24,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-16,24
6748,321,346,3,1,0,0,0,0,2,1,1,2,0,0,1,16,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-5,24
6749,321,340,3,1,0,0,1,0,2,1,1,2,0,0,1,12,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,24
6750,321,338,3,0,0,0,0,0,1,1,1,1,0,0,1,7,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-3,24
6751,321,337,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,24
6752,321,345,1,0,0,0,0,0,1,0,0,1,2,1,0,2,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,24
6753,321,334,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,24
6754,321,335,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,24
6755,322,152,10,7,2,2,0,8,1,0,4,10,2,2,2,23,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,31,21
6756,322,145,7,3,1,2,1,0,4,1,3,7,0,0,1,17,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,13,21
6757,322,144,7,2,4,2,2,2,0,0,3,4,2,1,0,20,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,33,21
6758,322,142,14,0,0,2,0,1,6,4,5,8,0,0,1,21,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,15,21
6759,322,143,28,5,2,0,0,7,4,1,12,25,3,3,1,29,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,35,21
6760,322,150,8,4,1,1,0,2,5,2,3,7,0,0,0,21,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,28,21
6761,322,153,7,6,0,0,0,2,1,1,1,3,5,4,0,13,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,15,21
6762,322,146,20,0,0,1,0,0,8,6,7,9,0,0,0,12,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,19,21
6763,322,147,10,1,2,0,0,1,4,2,4,7,0,0,0,16,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,25,21
6764,322,83,8,2,0,1,0,2,2,0,4,6,0,0,1,11,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,6,21
6765,322,151,7,0,0,0,0,1,4,1,3,6,0,0,1,12,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-2,21
6766,322,139,4,4,0,0,2,1,0,0,2,3,1,0,2,12,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-2,21
6767,322,149,2,2,0,0,0,2,1,0,1,2,0,0,0,12,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-2,21
6768,322,154,7,1,1,0,0,2,2,1,3,4,0,0,1,10,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,2,21
6769,322,138,0,0,0,1,0,1,0,0,0,1,0,0,0,5,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,21
6770,322,323,6,4,4,0,2,2,2,0,3,10,0,0,1,32,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-15,14
6771,322,320,13,6,0,1,1,2,4,1,3,7,8,6,2,25,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-37,14
6772,322,315,8,1,0,1,0,0,0,0,4,7,0,0,0,19,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-23,14
6773,322,325,15,4,0,0,0,1,3,2,5,9,3,3,4,26,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-23,14
6774,322,316,12,4,0,1,0,7,7,1,3,10,6,5,6,25,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-25,14
6775,322,317,4,0,1,1,1,0,3,0,2,9,0,0,0,18,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-39,14
6776,322,375,7,4,0,0,0,3,4,1,3,8,0,0,1,32,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-28,14
6777,322,318,12,1,0,0,0,1,0,0,3,3,8,6,1,20,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-17,14
6778,322,319,10,0,0,0,1,1,4,2,4,8,0,0,3,17,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,14
6779,322,330,9,5,0,3,0,3,2,0,4,7,2,1,0,12,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,2,14
6780,322,321,0,1,3,1,0,0,1,0,0,1,0,0,0,8,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-2,14
6781,323,156,26,7,1,2,1,7,7,2,7,20,13,10,3,37,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,10,25
6782,323,157,23,2,2,3,0,1,12,6,8,15,1,1,1,39,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,22,25
6783,323,159,4,6,3,1,0,2,2,0,2,4,0,0,1,22,5,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,1,25
6784,323,164,27,5,0,1,0,9,15,7,10,22,0,0,4,37,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,14,25
6785,323,163,14,0,1,1,0,3,4,2,6,12,0,0,0,20,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-14,25
6786,323,171,13,3,2,2,0,2,8,3,4,9,2,2,1,30,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,21,25
6787,323,167,3,2,1,1,3,1,1,0,1,2,2,1,2,20,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,3,25
6788,323,173,6,5,4,0,3,1,0,0,3,5,0,0,0,23,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,11,25
6789,323,158,2,1,0,0,0,1,2,0,1,3,0,0,1,9,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,25
6790,323,509,15,3,3,1,0,1,5,3,6,14,2,0,1,34,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-22,19
6791,323,524,15,1,0,0,1,3,0,0,4,7,8,7,2,29,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,19
6792,323,513,9,3,1,0,0,3,5,2,3,9,2,1,4,25,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-9,19
6793,323,519,19,8,0,1,0,2,6,1,7,17,4,4,1,36,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-17,19
6794,323,520,9,7,1,2,0,5,2,0,4,10,1,1,5,28,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-24,19
6795,323,518,6,2,5,0,1,0,0,0,3,6,0,0,1,19,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-3,19
6796,323,523,12,5,1,2,1,7,1,0,4,10,4,4,3,27,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,2,19
6797,323,511,21,2,0,2,2,1,4,3,7,10,5,4,2,25,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,12,19
6798,323,521,0,1,1,1,0,3,0,0,0,1,0,0,0,12,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,12,19
6799,324,297,25,3,1,2,0,4,6,2,9,14,6,5,3,31,5,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,5,10
6800,324,285,8,7,2,1,3,9,8,2,3,11,0,0,2,35,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,6,10
6801,324,381,16,5,2,0,1,1,5,0,6,13,4,4,2,27,5,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-16,10
6802,324,291,5,3,3,3,0,3,5,1,2,12,0,0,2,25,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-15,10
6803,324,294,25,4,0,2,0,4,5,2,9,15,6,5,1,35,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,10
6804,324,293,8,9,3,2,1,2,2,0,4,9,0,0,1,27,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,8,10
6805,324,282,12,1,0,0,0,0,7,3,3,9,4,3,0,24,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,10
6806,324,296,0,2,0,1,0,0,2,0,0,3,0,0,0,16,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,10
6807,324,298,12,0,1,0,0,2,4,2,5,8,0,0,1,15,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-3,10
6808,324,223,24,5,0,0,0,2,10,6,9,14,0,0,2,27,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,17,6
6809,324,219,12,8,2,1,0,5,2,0,6,11,2,0,0,32,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,3,6
6810,324,211,16,10,3,1,0,0,0,0,5,10,12,6,0,23,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,12,6
6811,324,218,25,5,1,2,1,3,7,4,7,14,7,7,5,34,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,1,6
6812,324,306,19,2,0,0,0,5,6,3,7,11,2,2,4,36,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,1,6
6813,324,217,3,1,1,1,0,5,6,1,1,6,0,0,2,28,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,12,6
6814,324,364,12,1,1,1,0,6,2,1,4,7,3,3,2,20,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,6
6815,324,213,3,3,0,0,0,0,1,1,1,2,0,0,0,14,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,3,6
6816,324,354,4,1,2,1,0,2,2,0,2,7,0,0,0,22,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-6,6
6817,325,308,24,5,1,2,0,5,5,4,10,16,0,0,0,31,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-3,13
6818,325,304,15,4,2,0,0,0,0,0,6,8,3,3,1,24,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,6,13
6819,325,309,6,5,1,0,1,3,4,0,3,12,0,0,0,24,4,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-12,13
6820,325,307,4,4,0,0,0,1,2,0,2,6,0,0,0,23,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,0,13
6821,325,214,11,2,0,1,1,3,8,1,5,17,2,0,1,29,3,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-19,13
6822,325,253,18,3,4,2,0,2,1,0,5,10,8,8,3,26,3,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-19,13
6823,325,305,3,1,0,2,1,4,2,0,1,4,1,1,1,20,3,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-21,13
6824,325,310,12,0,0,1,0,0,2,0,6,11,0,0,1,25,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-20,13
6825,325,299,0,1,1,0,0,1,0,0,0,0,0,0,1,5,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-16,13
6826,325,312,6,0,1,0,0,1,3,0,2,6,4,2,1,13,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,3,13
6827,325,303,0,2,0,0,0,0,0,0,0,2,0,0,1,6,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,4,13
6828,325,313,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,2,13
6829,325,571,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,0,13
6830,325,540,14,8,2,0,0,2,8,3,5,12,1,1,0,28,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,4,27
6831,325,529,13,6,2,2,0,4,6,1,5,13,3,2,1,27,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,17,27
6832,325,535,8,4,2,0,0,5,0,0,2,3,4,4,0,25,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,14,27
6833,325,528,20,4,0,0,0,5,5,3,8,15,1,1,5,33,4,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,5,27
6834,325,530,22,8,0,3,0,5,4,1,9,13,4,3,3,29,4,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,24,27
6835,325,531,19,1,1,1,0,5,3,2,8,12,1,1,2,25,4,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,11,27
6836,325,533,13,4,2,0,0,1,2,1,6,11,0,0,1,26,3,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,18,27
6837,325,527,2,0,1,0,0,0,1,0,1,3,0,0,1,10,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-7,27
6838,325,525,3,0,0,0,1,2,1,1,1,2,0,0,0,20,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,11,27
6839,325,536,2,0,0,1,0,1,0,0,1,2,0,0,0,3,0,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-2,27
6840,325,537,0,2,0,0,0,0,1,0,0,1,0,0,0,3,0,2026-05-01 22:52:59.386229,2026-05-01 22:52:59.386229,0,27
6841,325,526,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,0,27
6842,325,532,2,0,0,0,0,0,0,0,1,1,0,0,1,3,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,0,27
6843,326,392,20,4,0,2,0,4,7,3,7,12,3,3,2,30,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,20,4
6844,326,385,19,5,1,0,1,1,5,3,7,16,2,2,1,25,5,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,4,4
6845,326,391,7,3,5,0,3,2,0,0,3,7,1,1,1,24,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,4
6846,326,395,22,5,1,1,1,3,8,4,9,17,0,0,0,29,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,10,4
6847,326,384,18,5,1,2,0,9,12,5,6,15,2,1,3,30,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,17,4
6848,326,390,13,5,1,1,0,3,8,4,4,9,1,1,0,22,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,26,4
6849,326,49,2,2,1,0,2,2,0,0,1,2,0,0,0,17,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,22,4
6850,326,388,6,1,1,1,0,2,4,2,2,5,0,0,0,24,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,8,4
6851,326,209,11,3,0,0,0,4,2,1,3,7,4,4,1,14,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,5,4
6852,326,386,7,2,1,1,0,1,3,2,2,4,2,1,1,17,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-7,4
6853,326,393,4,1,0,0,0,0,0,0,2,2,0,0,0,3,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,1,4
6854,326,302,12,5,4,0,0,4,2,1,5,10,2,1,2,28,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-16,12
6855,326,260,30,5,2,2,0,2,4,2,13,24,3,2,2,33,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,12
6856,326,249,12,3,3,1,1,4,10,2,5,18,0,0,2,24,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-7,12
6857,326,259,7,3,0,0,0,2,3,1,2,7,2,2,0,24,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-10,12
6858,326,251,16,2,1,1,0,5,3,2,6,8,3,2,1,25,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-12,12
6859,326,262,11,4,0,0,0,1,6,3,4,9,0,0,1,20,0,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-5,12
6860,326,258,4,1,1,0,0,0,2,0,2,5,0,0,1,13,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-18,12
6861,326,261,3,3,0,0,0,0,2,1,1,2,0,0,1,30,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-11,12
6862,326,252,7,6,0,1,0,10,2,1,3,5,0,0,1,22,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-9,12
6863,326,257,6,2,0,0,0,1,2,2,2,5,0,0,0,18,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-6,12
6864,327,78,23,5,1,4,1,6,7,3,6,15,10,8,6,38,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,0,23
6865,327,70,7,7,3,0,3,1,1,0,3,5,2,1,0,25,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,9,23
6866,327,77,19,11,2,0,3,7,6,1,6,17,7,6,1,34,3,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,15,23
6867,327,75,8,2,0,2,0,3,2,0,4,9,0,0,3,36,3,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,1,23
6868,327,82,21,6,0,0,2,8,3,1,7,13,6,6,3,34,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,14,23
6869,327,84,21,5,0,0,0,1,6,4,8,12,1,1,0,30,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,6,23
6870,327,80,10,4,0,0,2,1,1,0,5,8,0,0,0,24,2,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,9,23
6871,327,72,2,0,1,0,0,0,0,0,1,2,0,0,1,6,1,2026-05-01 22:53:01.938099,2026-05-01 22:53:01.938099,-5,23
6872,327,74,4,4,2,1,1,0,0,0,1,1,2,2,1,9,1,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,11,23
6873,327,195,19,4,1,1,1,3,6,4,6,16,3,3,1,36,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,0,18
6874,327,134,21,4,3,2,0,3,2,1,9,15,6,2,4,36,4,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-12,18
6875,327,128,5,9,7,0,0,1,1,0,2,8,1,1,1,29,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-1,18
6876,327,124,11,0,0,0,0,1,9,3,3,11,3,2,0,28,2,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-18,18
6877,327,126,8,2,0,2,1,3,7,0,3,15,3,2,2,26,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-14,18
6878,327,135,12,6,1,1,2,1,6,1,5,14,1,1,3,28,3,2026-05-01 22:53:00.725148,2026-05-01 22:53:00.725148,-8,18
